Idea ID,Idea Number,Idea Author ID,Idea Author Department,Idea Author Title,Up/Down,Voter ID,Voter Department,Voter Title,Timestamp
273752,13,247125,SPHvDTUD,Software Architect,Up,247259,KÖSD,Senior Solution Architect,7/24/17 2:21
273752,13,247125,SPHvDTUD,Software Architect,Down,247342,KİvTD,Software Analyst,7/14/17 8:33
273752,13,247125,SPHvDTUD,Software Architect,Down,247345,KÜGD,Software Analyst,7/24/17 22:38
273752,13,247125,SPHvDTUD,Software Architect,Up,247400,Mobil ÖUD,Software Analyst,7/14/17 7:45
273752,13,247125,SPHvDTUD,Software Architect,Up,247409,MvMUD,Team Manager (Deputy),7/11/17 23:56
273752,13,247125,SPHvDTUD,Software Architect,Down,247440,KÜGD,Team Manager (Deputy),7/12/17 22:52
273752,13,247125,SPHvDTUD,Software Architect,Up,247504,TBSPvKUİGD,Business Architect,7/12/17 3:44
273752,13,247125,SPHvDTUD,Software Architect,Down,247505,KİvTD,Software Analyst,7/13/17 1:24
273752,13,247125,SPHvDTUD,Software Architect,Up,247506,UBD,Team Manager,7/17/17 0:54
273752,13,247125,SPHvDTUD,Software Architect,Up,247527,ÇKBD,Software Analyst,7/11/17 7:23
273752,13,247125,SPHvDTUD,Software Architect,Up,247542,ÇKBD,Software Architect,7/11/17 7:22
273752,13,247125,SPHvDTUD,Software Architect,Up,247554,KİvTD,Software Analyst,7/19/17 7:50
273752,13,247125,SPHvDTUD,Software Architect,Up,247583,ÖUD,Software Analyst,7/11/17 23:59
273752,13,247125,SPHvDTUD,Software Architect,Up,247608,KÖSİGD,Project Officer,7/17/17 4:32
273752,13,247125,SPHvDTUD,Software Architect,Up,247614,FvKUD,Software Analyst,7/20/17 5:13
273752,13,247125,SPHvDTUD,Software Architect,Up,247657,KİvTD,Team Manager,7/11/17 22:59
273752,13,247125,SPHvDTUD,Software Architect,Up,247668,TBSPvKUİGD,Expert Business Analyst,7/24/17 3:19
273752,13,247125,SPHvDTUD,Software Architect,Up,247698,KİvTD,Manager,7/13/17 13:44
273752,13,247125,SPHvDTUD,Software Architect,Up,247750,FvKUD,Software Analyst,7/11/17 7:26
273752,13,247125,SPHvDTUD,Software Architect,Up,247756,TBSPvKUİGD,Expert Business Analyst,7/13/17 7:17
273752,13,247125,SPHvDTUD,Software Architect,Up,247765,SAvSİD,Software Analyst,7/12/17 0:10
273752,13,247125,SPHvDTUD,Software Architect,Down,247787,MKDD,Team Manager,7/20/17 5:32
273752,13,247125,SPHvDTUD,Software Architect,Up,247789,SG,Solution Architect,7/16/17 23:22
273752,13,247125,SPHvDTUD,Software Architect,Up,247824,MKDD,Software Architect,7/25/17 0:41
273752,13,247125,SPHvDTUD,Software Architect,Up,247838,GD,Software Analyst,7/25/17 1:51
273752,13,247125,SPHvDTUD,Software Architect,Up,247850,FvKUD,Software Architect,7/13/17 5:47
273752,13,247125,SPHvDTUD,Software Architect,Down,247851,ÜYvTUD,Director,7/24/17 7:14
273752,13,247125,SPHvDTUD,Software Architect,Down,247916,KİvTD,Team Manager,7/14/17 8:35
273752,13,247125,SPHvDTUD,Software Architect,Down,247954,BH,Staff_Hosp,7/17/17 12:31
273752,13,247125,SPHvDTUD,Software Architect,Up,248045,STAJYER,Intern,7/12/17 0:06
273752,13,247125,SPHvDTUD,Software Architect,Up,248072,STAJYER,Intern,7/12/17 3:32
273853,14,247530,TBSPvKUİGD,Business Architect,Down,247117,ÜYvTUD,Software Analyst,7/23/17 23:04
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247129,ÇDD,Program Manager,7/24/17 4:47
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247145,ÜYvTUD,Software Analyst,7/25/17 1:18
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247148,KİvTD,Software Engineer,7/16/17 22:24
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247159,SPHvDTUD,Software Analyst,7/12/17 3:22
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247162,TBSPvKUİGD,Business Architect,7/13/17 7:26
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247167,TBSPvKUİGD,Business Architect,7/20/17 0:15
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247178,ÇKBD,Software Analyst,7/12/17 7:11
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247189,HYD,Application Support Expert Deputy,7/24/17 23:10
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247195,TvPYD,Project Manager,7/24/17 14:12
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247217,ÖUD,Business Architect,7/25/17 1:19
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247227,SPHvDTUD,Software Analyst,7/12/17 7:01
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247231,MvMUD,Software Analyst,7/21/17 0:49
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247265,SPHvDTUD,Software Analyst,7/14/17 6:46
273853,14,247530,TBSPvKUİGD,Business Architect,Down,247267,KÖSİGD,Business Analyst,7/20/17 3:40
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247275,MvMUD,Software Architect,7/20/17 23:02
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247277,ÖUD,Team Manager (IA),7/24/17 23:35
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247283,UBD,Expert Business Analyst,7/12/17 23:08
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247315,ÜYvTUD,Software Analyst,7/17/17 6:53
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247335,ÇKBD,Software Analyst,7/12/17 6:57
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247338,SPHvDTUD,Software Architect,7/19/17 3:06
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247353,SPHvDTUD,Software Analyst,7/19/17 2:00
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247379,SPHvDTUD,Software Architect,7/24/17 4:59
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247394,MvMUD,Software Architect,7/20/17 23:11
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247407,MvMUD,Software Analyst,7/24/17 8:04
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247409,MvMUD,Team Manager (Deputy),7/21/17 10:05
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247410,FvKUD,Solution Architect,7/13/17 4:19
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247416,FvKUD,Software Architect,7/20/17 7:29
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247419,MvMUD,Software Analyst,7/20/17 22:40
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247422,HYD,Business Architect,7/24/17 23:07
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247436,KİvTD,Software Analyst,7/19/17 7:25
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247459,TBSPvKUİGD,Project Manager,7/17/17 6:52
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247466,TBSPvKUİGD,Business Architect,7/13/17 22:44
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247475,MvMUD,Software Architect,7/24/17 23:18
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247477,KİvTD,Software Analyst,7/25/17 0:19
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247499,SPHvDTUD,Software Analyst,7/12/17 6:57
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247504,TBSPvKUİGD,Business Architect,7/12/17 3:35
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247530,TBSPvKUİGD,Business Architect,7/12/17 3:20
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247546,ÇDD,Program Director,7/21/17 5:46
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247554,KİvTD,Software Analyst,7/19/17 2:05
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247562,SPHvDTUD,Manager,7/13/17 22:43
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247586,TBSPvKUİGD,Manager,7/19/17 23:41
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247596,HYD,Application Support Expert Deputy,7/24/17 23:09
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247610,TBSPvKUİGD,Expert Business Analyst,7/19/17 23:51
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247620,SPHvDTUD,Software Analyst,7/13/17 0:20
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247622,TBSPvKUİGD,Business Architect,7/13/17 1:12
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247627,TBSPvKUİGD,Expert Business Analyst,7/20/17 23:03
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247633,TBSPvKUİGD,Director,7/24/17 23:49
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247642,MvMUD,Senior Solution Architect,7/24/17 1:26
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247653,SPHvDTUD,Software Analyst,7/17/17 0:21
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247681,SPHvDTUD,Solution Architect (Vekil Manager),7/20/17 3:49
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247687,KÜGD,Team Manager,7/25/17 1:25
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247688,SAvSİD,Manager,7/25/17 1:33
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247689,TBSPvKUİGD,Expert Business Analyst,7/20/17 3:20
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247698,KİvTD,Manager,7/13/17 13:43
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247715,HYD,Application Support Expert Deputy,7/21/17 4:45
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247716,SPHvDTUD,Software Analyst,7/24/17 23:34
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247738,SPHvDTUD,Software Analyst,7/12/17 3:22
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247750,FvKUD,Software Analyst,7/12/17 7:08
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247762,SPHvDTUD,Software Analyst,7/16/17 23:02
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247765,SAvSİD,Software Analyst,7/25/17 1:09
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247781,SPHvDTUD,Software Analyst,7/18/17 23:13
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247785,TBSPvKUİGD,Program Manager,7/13/17 5:28
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247807,TBSPvKUİGD,Expert Business Analyst,7/19/17 22:17
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247818,TBSPvKUİGD,Expert Business Analyst,7/13/17 0:29
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247824,MKDD,Software Architect,7/24/17 23:36
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247833,DH,Consultant,7/24/17 23:11
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247842,TBSPvKUİGD,Business Architect,7/17/17 1:35
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247848,ÜİD,Software Analyst,7/25/17 0:42
273853,14,247530,TBSPvKUİGD,Business Architect,Down,247851,ÜYvTUD,Director,7/24/17 7:14
273853,14,247530,TBSPvKUİGD,Business Architect,Up,247881,UBD,Expert Business Analyst,7/24/17 23:25
273853,14,247530,TBSPvKUİGD,Business Architect,Down,247954,BH,Staff_Hosp,7/20/17 13:01
273853,14,247530,TBSPvKUİGD,Business Architect,Up,248072,STAJYER,Intern,7/13/17 5:36
273853,14,247530,TBSPvKUİGD,Business Architect,Down,248570,STAJYER,Intern,7/25/17 1:42
273858,15,247536,KİvTD,Software Analyst,Up,247117,ÜYvTUD,Software Analyst,7/19/17 23:01
273858,15,247536,KİvTD,Software Analyst,Up,247125,SPHvDTUD,Software Architect,7/14/17 6:51
273858,15,247536,KİvTD,Software Analyst,Up,247127,KİvTD,Software Engineer,7/13/17 7:57
273858,15,247536,KİvTD,Software Analyst,Up,247144,KİvTD,Software Analyst,7/14/17 6:06
273858,15,247536,KİvTD,Software Analyst,Up,247147,KİvTD,Software Analyst,7/19/17 7:58
273858,15,247536,KİvTD,Software Analyst,Up,247151,KİvTD,Director,7/25/17 0:42
273858,15,247536,KİvTD,Software Analyst,Up,247155,MvMUD,Software Analyst,7/17/17 5:03
273858,15,247536,KİvTD,Software Analyst,Up,247208,KİvTD,Solution Architect,7/23/17 22:57
273858,15,247536,KİvTD,Software Analyst,Up,247217,ÖUD,Business Architect,7/13/17 5:47
273858,15,247536,KİvTD,Software Analyst,Down,247267,KÖSİGD,Business Analyst,7/20/17 3:40
273858,15,247536,KİvTD,Software Analyst,Up,247275,MvMUD,Software Architect,7/20/17 23:06
273858,15,247536,KİvTD,Software Analyst,Up,247308,KÜGD,Software Analyst,7/23/17 22:52
273858,15,247536,KİvTD,Software Analyst,Up,247342,KİvTD,Software Analyst,7/12/17 4:18
273858,15,247536,KİvTD,Software Analyst,Up,247347,SAvSİD,Konfigürasyon Mühendisi,7/19/17 8:26
273858,15,247536,KİvTD,Software Analyst,Up,247385,ÜYvTUD,Software Architect,7/25/17 1:44
273858,15,247536,KİvTD,Software Analyst,Up,247391,ÜYvTUD,Software Analyst,7/25/17 0:23
273858,15,247536,KİvTD,Software Analyst,Up,247401,ÖUD,Solution Architect,7/13/17 1:58
273858,15,247536,KİvTD,Software Analyst,Up,247424,KİvTD,Software Analyst,7/25/17 0:09
273858,15,247536,KİvTD,Software Analyst,Up,247436,KİvTD,Software Analyst,7/13/17 1:11
273858,15,247536,KİvTD,Software Analyst,Up,247440,KÜGD,Team Manager (Deputy),7/12/17 22:53
273858,15,247536,KİvTD,Software Analyst,Up,247468,MKDD,Solution Architect,7/16/17 22:47
273858,15,247536,KİvTD,Software Analyst,Up,247527,ÇKBD,Software Analyst,7/20/17 2:56
273858,15,247536,KİvTD,Software Analyst,Up,247536,KİvTD,Software Analyst,7/12/17 4:19
273858,15,247536,KİvTD,Software Analyst,Up,247542,ÇKBD,Software Architect,7/12/17 6:28
273858,15,247536,KİvTD,Software Analyst,Up,247554,KİvTD,Software Analyst,7/13/17 2:13
273858,15,247536,KİvTD,Software Analyst,Up,247583,ÖUD,Software Analyst,7/17/17 4:57
273858,15,247536,KİvTD,Software Analyst,Up,247615,KİvTD,Software Analyst,7/12/17 4:21
273858,15,247536,KİvTD,Software Analyst,Up,247627,TBSPvKUİGD,Expert Business Analyst,7/20/17 23:15
273858,15,247536,KİvTD,Software Analyst,Up,247634,KİvTD,Software Analyst,7/20/17 0:42
273858,15,247536,KİvTD,Software Analyst,Up,247642,MvMUD,Senior Solution Architect,7/24/17 1:27
273858,15,247536,KİvTD,Software Analyst,Up,247647,DH,Architectural Consultant,7/13/17 5:31
273858,15,247536,KİvTD,Software Analyst,Up,247657,KİvTD,Team Manager,7/16/17 12:56
273858,15,247536,KİvTD,Software Analyst,Up,247682,KİvTD,Software Engineer,7/13/17 6:22
273858,15,247536,KİvTD,Software Analyst,Up,247689,TBSPvKUİGD,Expert Business Analyst,7/20/17 22:50
273858,15,247536,KİvTD,Software Analyst,Up,247698,KİvTD,Manager,7/12/17 6:02
273858,15,247536,KİvTD,Software Analyst,Up,247711,KÖSD,Manager,7/25/17 0:36
273858,15,247536,KİvTD,Software Analyst,Up,247712,MvMUD,Software Analyst,7/20/17 7:49
273858,15,247536,KİvTD,Software Analyst,Up,247730,KİvTD,Software Engineer,7/13/17 5:10
273858,15,247536,KİvTD,Software Analyst,Up,247750,FvKUD,Software Analyst,7/19/17 22:34
273858,15,247536,KİvTD,Software Analyst,Up,247754,KİvTD,Software Architect,7/13/17 1:10
273858,15,247536,KİvTD,Software Analyst,Down,247763,KÜGD,Solution Architect,7/21/17 1:52
273858,15,247536,KİvTD,Software Analyst,Up,247785,TBSPvKUİGD,Program Manager,7/13/17 5:26
273858,15,247536,KİvTD,Software Analyst,Down,247789,SG,Solution Architect,7/16/17 23:28
273858,15,247536,KİvTD,Software Analyst,Up,247824,MKDD,Software Architect,7/24/17 23:37
273858,15,247536,KİvTD,Software Analyst,Up,247832,ÖUD,Software Analyst,7/13/17 2:19
273858,15,247536,KİvTD,Software Analyst,Down,247851,ÜYvTUD,Director,7/24/17 7:14
273858,15,247536,KİvTD,Software Analyst,Up,247878,KİvTD,Software Analyst,7/23/17 23:50
273858,15,247536,KİvTD,Software Analyst,Up,247891,KİvTD,Software Analyst,7/13/17 2:10
273858,15,247536,KİvTD,Software Analyst,Up,247916,KİvTD,Team Manager,7/14/17 8:35
273858,15,247536,KİvTD,Software Analyst,Up,247950,BH,Staff_Hosp,7/13/17 23:56
273858,15,247536,KİvTD,Software Analyst,Down,247954,BH,Staff_Hosp,7/20/17 13:01
273858,15,247536,KİvTD,Software Analyst,Up,248045,STAJYER,Intern,7/12/17 7:01
273858,15,247536,KİvTD,Software Analyst,Up,248072,STAJYER,Intern,7/13/17 5:36
273859,16,247410,FvKUD,Solution Architect,Down,247117,ÜYvTUD,Software Analyst,7/25/17 1:24
273859,16,247410,FvKUD,Solution Architect,Up,247163,FvKUD,Manager,7/13/17 5:40
273859,16,247410,FvKUD,Solution Architect,Up,247357,FvKUD,Software Architect,7/20/17 22:37
273859,16,247410,FvKUD,Solution Architect,Up,247410,FvKUD,Solution Architect,7/13/17 4:19
273859,16,247410,FvKUD,Solution Architect,Up,247554,KİvTD,Software Analyst,7/20/17 23:41
273859,16,247410,FvKUD,Solution Architect,Up,247698,KİvTD,Manager,7/19/17 0:04
273859,16,247410,FvKUD,Solution Architect,Down,247750,FvKUD,Software Analyst,7/19/17 22:35
273859,16,247410,FvKUD,Solution Architect,Down,247762,SPHvDTUD,Software Analyst,7/14/17 1:31
273859,16,247410,FvKUD,Solution Architect,Up,247763,KÜGD,Solution Architect,7/21/17 0:15
273859,16,247410,FvKUD,Solution Architect,Down,247789,SG,Solution Architect,7/13/17 23:24
273859,16,247410,FvKUD,Solution Architect,Up,247824,MKDD,Software Architect,7/25/17 0:36
273859,16,247410,FvKUD,Solution Architect,Down,247851,ÜYvTUD,Director,7/24/17 7:13
273859,16,247410,FvKUD,Solution Architect,Up,247867,ÖUD,Manager,7/21/17 1:05
273859,16,247410,FvKUD,Solution Architect,Up,247868,FvKUD,Director,7/13/17 5:39
273859,16,247410,FvKUD,Solution Architect,Down,247954,BH,Staff_Hosp,7/20/17 13:00
273868,17,247480,DİUD,Software Architect,Up,247280,SAvSİD,Business Architect,7/13/17 23:37
273868,17,247480,DİUD,Software Architect,Up,247320,SUD,Software Analyst,7/17/17 6:51
273868,17,247480,DİUD,Software Architect,Down,247345,KÜGD,Software Analyst,7/24/17 22:38
273868,17,247480,DİUD,Software Architect,Up,247480,DİUD,Software Architect,7/12/17 5:36
273868,17,247480,DİUD,Software Architect,Up,247554,KİvTD,Software Analyst,7/25/17 1:19
273868,17,247480,DİUD,Software Architect,Up,247613,DİUD,Software Architect,7/12/17 23:44
273868,17,247480,DİUD,Software Architect,Up,247698,KİvTD,Manager,7/13/17 13:43
273868,17,247480,DİUD,Software Architect,Down,247750,FvKUD,Software Analyst,7/12/17 7:09
273868,17,247480,DİUD,Software Architect,Down,247761,FvKUD,Software Architect,7/12/17 6:13
273868,17,247480,DİUD,Software Architect,Down,247789,SG,Solution Architect,7/19/17 23:00
273868,17,247480,DİUD,Software Architect,Up,247824,MKDD,Software Architect,7/24/17 23:43
273868,17,247480,DİUD,Software Architect,Up,247920,ÇKBD,Software Analyst,7/12/17 23:31
273868,17,247480,DİUD,Software Architect,Down,247954,BH,Staff_Hosp,7/20/17 13:01
273871,18,247962,BH,Staff_Hosp,Up,247554,KİvTD,Software Analyst,7/20/17 23:41
273871,18,247962,BH,Staff_Hosp,Up,247698,KİvTD,Manager,7/13/17 1:59
273871,18,247962,BH,Staff_Hosp,Down,247789,SG,Solution Architect,7/13/17 23:25
273871,18,247962,BH,Staff_Hosp,Up,247824,MKDD,Software Architect,7/25/17 0:40
273871,18,247962,BH,Staff_Hosp,Down,247954,BH,Staff_Hosp,7/20/17 13:01
273871,18,247962,BH,Staff_Hosp,Up,247962,BH,Staff_Hosp,7/12/17 6:07
274007,19,247128,BGvRY,Director,Up,247128,BGvRY,Director,7/12/17 23:13
274008,20,247128,BGvRY,Director,Up,247128,BGvRY,Director,7/12/17 23:22
274011,21,247554,KİvTD,Software Analyst,Up,247107,KİvTD,Team Manager,7/13/17 7:13
274011,21,247554,KİvTD,Software Analyst,Up,247117,ÜYvTUD,Software Analyst,7/13/17 7:16
274011,21,247554,KİvTD,Software Analyst,Up,247127,KİvTD,Software Engineer,7/13/17 7:55
274011,21,247554,KİvTD,Software Analyst,Up,247144,KİvTD,Software Analyst,7/13/17 3:39
274011,21,247554,KİvTD,Software Analyst,Up,247147,KİvTD,Software Analyst,7/19/17 7:57
274011,21,247554,KİvTD,Software Analyst,Up,247151,KİvTD,Director,7/25/17 0:42
274011,21,247554,KİvTD,Software Analyst,Up,247196,ÖUD,Software Architect,7/13/17 1:52
274011,21,247554,KİvTD,Software Analyst,Up,247208,KİvTD,Solution Architect,7/23/17 22:58
274011,21,247554,KİvTD,Software Analyst,Down,247227,SPHvDTUD,Software Analyst,7/19/17 3:45
274011,21,247554,KİvTD,Software Analyst,Down,247267,KÖSİGD,Business Analyst,7/20/17 3:48
274011,21,247554,KİvTD,Software Analyst,Up,247335,ÇKBD,Software Analyst,7/13/17 7:25
274011,21,247554,KİvTD,Software Analyst,Up,247342,KİvTD,Software Analyst,7/14/17 6:08
274011,21,247554,KİvTD,Software Analyst,Up,247370,SAvSİD,Software Analyst,7/18/17 0:25
274011,21,247554,KİvTD,Software Analyst,Up,247400,Mobil ÖUD,Software Analyst,7/14/17 7:41
274011,21,247554,KİvTD,Software Analyst,Up,247424,KİvTD,Software Analyst,7/25/17 0:09
274011,21,247554,KİvTD,Software Analyst,Up,247427,ÜİD,Software Engineer,7/14/17 0:10
274011,21,247554,KİvTD,Software Analyst,Up,247436,KİvTD,Software Analyst,7/13/17 1:02
274011,21,247554,KİvTD,Software Analyst,Up,247438,KİvTD,Software Engineer,7/13/17 22:48
274011,21,247554,KİvTD,Software Analyst,Down,247499,SPHvDTUD,Software Analyst,7/19/17 3:46
274011,21,247554,KİvTD,Software Analyst,Up,247505,KİvTD,Software Analyst,7/13/17 1:23
274011,21,247554,KİvTD,Software Analyst,Up,247524,KİvTD,Solution Architect,7/13/17 1:54
274011,21,247554,KİvTD,Software Analyst,Up,247536,KİvTD,Software Analyst,7/13/17 1:51
274011,21,247554,KİvTD,Software Analyst,Up,247554,KİvTD,Software Analyst,7/20/17 23:50
274011,21,247554,KİvTD,Software Analyst,Up,247682,KİvTD,Software Engineer,7/25/17 0:18
274011,21,247554,KİvTD,Software Analyst,Up,247698,KİvTD,Manager,7/13/17 1:44
274011,21,247554,KİvTD,Software Analyst,Up,247730,KİvTD,Software Engineer,7/13/17 5:04
274011,21,247554,KİvTD,Software Analyst,Up,247754,KİvTD,Software Architect,7/13/17 1:02
274011,21,247554,KİvTD,Software Analyst,Up,247756,TBSPvKUİGD,Expert Business Analyst,7/13/17 6:58
274011,21,247554,KİvTD,Software Analyst,Down,247789,SG,Solution Architect,7/13/17 23:25
274011,21,247554,KİvTD,Software Analyst,Up,247824,MKDD,Software Architect,7/25/17 0:37
274011,21,247554,KİvTD,Software Analyst,Up,247832,ÖUD,Software Analyst,7/13/17 2:19
274011,21,247554,KİvTD,Software Analyst,Up,247862,TBSPvKUİGD,Expert Business Analyst,7/13/17 5:42
274011,21,247554,KİvTD,Software Analyst,Up,247878,KİvTD,Software Analyst,7/13/17 6:32
274011,21,247554,KİvTD,Software Analyst,Up,247891,KİvTD,Software Analyst,7/13/17 1:51
274011,21,247554,KİvTD,Software Analyst,Up,247904,ÇKBD,Manager,7/24/17 7:04
274011,21,247554,KİvTD,Software Analyst,Up,247928,MKDD,Software Analyst,7/13/17 6:06
274011,21,247554,KİvTD,Software Analyst,Up,247961,BH,Staff_Hosp,7/21/17 23:59
274011,21,247554,KİvTD,Software Analyst,Up,248045,STAJYER,Intern,7/18/17 7:20
274011,21,247554,KİvTD,Software Analyst,Up,248072,STAJYER,Intern,7/13/17 5:36
274012,22,247789,SG,Solution Architect,Up,247117,ÜYvTUD,Software Analyst,7/13/17 1:37
274012,22,247789,SG,Solution Architect,Up,247125,SPHvDTUD,Software Architect,7/24/17 5:05
274012,22,247789,SG,Solution Architect,Up,247308,KÜGD,Software Analyst,7/23/17 22:52
274012,22,247789,SG,Solution Architect,Down,247345,KÜGD,Software Analyst,7/24/17 22:38
274012,22,247789,SG,Solution Architect,Up,247400,Mobil ÖUD,Software Analyst,7/14/17 7:43
274012,22,247789,SG,Solution Architect,Up,247404,DH,Consultant,7/24/17 7:09
274012,22,247789,SG,Solution Architect,Up,247443,Mobil ÖUD,Software Analyst,7/13/17 6:29
274012,22,247789,SG,Solution Architect,Up,247554,KİvTD,Software Analyst,7/25/17 1:19
274012,22,247789,SG,Solution Architect,Up,247592,SAvSİD,Software Architect,7/16/17 8:51
274012,22,247789,SG,Solution Architect,Down,247616,MKDD,Software Analyst,7/25/17 0:25
274012,22,247789,SG,Solution Architect,Up,247657,KİvTD,Team Manager,7/13/17 3:53
274012,22,247789,SG,Solution Architect,Up,247698,KİvTD,Manager,7/13/17 13:44
274012,22,247789,SG,Solution Architect,Up,247740,ÜİD,Software Architect,7/19/17 0:00
274012,22,247789,SG,Solution Architect,Up,247789,SG,Solution Architect,7/13/17 0:44
274012,22,247789,SG,Solution Architect,Up,247824,MKDD,Software Architect,7/25/17 0:42
274012,22,247789,SG,Solution Architect,Up,247848,ÜİD,Software Analyst,7/13/17 1:43
274012,22,247789,SG,Solution Architect,Down,247954,BH,Staff_Hosp,7/20/17 13:00
274014,23,247754,KİvTD,Software Architect,Up,247107,KİvTD,Team Manager,7/13/17 7:49
274014,23,247754,KİvTD,Software Architect,Up,247125,SPHvDTUD,Software Architect,7/13/17 3:53
274014,23,247754,KİvTD,Software Architect,Up,247127,KİvTD,Software Engineer,7/13/17 7:53
274014,23,247754,KİvTD,Software Architect,Up,247144,KİvTD,Software Analyst,7/13/17 7:53
274014,23,247754,KİvTD,Software Architect,Up,247147,KİvTD,Software Analyst,7/14/17 7:02
274014,23,247754,KİvTD,Software Architect,Up,247151,KİvTD,Director,7/25/17 0:42
274014,23,247754,KİvTD,Software Architect,Up,247342,KİvTD,Software Analyst,7/13/17 6:58
274014,23,247754,KİvTD,Software Architect,Down,247345,KÜGD,Software Analyst,7/24/17 22:38
274014,23,247754,KİvTD,Software Architect,Up,247436,KİvTD,Software Analyst,7/19/17 6:18
274014,23,247754,KİvTD,Software Architect,Up,247438,KİvTD,Software Engineer,7/20/17 23:10
274014,23,247754,KİvTD,Software Architect,Up,247505,KİvTD,Software Analyst,7/13/17 7:54
274014,23,247754,KİvTD,Software Architect,Up,247535,KİvTD,Software Analyst,7/13/17 7:51
274014,23,247754,KİvTD,Software Architect,Up,247536,KİvTD,Software Analyst,7/14/17 1:28
274014,23,247754,KİvTD,Software Architect,Up,247554,KİvTD,Software Analyst,7/21/17 3:59
274014,23,247754,KİvTD,Software Architect,Up,247657,KİvTD,Team Manager,7/25/17 0:07
274014,23,247754,KİvTD,Software Architect,Up,247698,KİvTD,Manager,7/13/17 1:59
274014,23,247754,KİvTD,Software Architect,Up,247754,KİvTD,Software Architect,7/13/17 3:39
274014,23,247754,KİvTD,Software Architect,Up,247789,SG,Solution Architect,7/13/17 23:25
274014,23,247754,KİvTD,Software Architect,Up,247792,KİvTD,Manager,7/20/17 9:28
274014,23,247754,KİvTD,Software Architect,Up,247793,KİvTD,Software Analyst,7/20/17 23:08
274014,23,247754,KİvTD,Software Architect,Up,247824,MKDD,Software Architect,7/25/17 0:38
